month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2020-01,PASIR RIS,EXECUTIVE,645,PASIR RIS DR 10,01 TO 03,148,Apartment,1995,74 years 08 months,578000
2020-01,PASIR RIS,EXECUTIVE,460,PASIR RIS DR 4,01 TO 03,142,Apartment,1992,71 years 11 months,530000
2020-01,PASIR RIS,EXECUTIVE,160,PASIR RIS ST 13,07 TO 09,146,Apartment,1995,74 years 01 month,585000
2020-01,PASIR RIS,EXECUTIVE,156,PASIR RIS ST 13,04 TO 06,147,Apartment,1995,74 years 01 month,560000
2020-01,PASIR RIS,EXECUTIVE,208,PASIR RIS ST 21,07 TO 09,149,Apartment,1993,72 years 08 months,588000
2020-01,PASIR RIS,EXECUTIVE,246,PASIR RIS ST 21,07 TO 09,149,Apartment,1993,72 years 06 months,585000
2020-01,PASIR RIS,EXECUTIVE,540,PASIR RIS ST 51,01 TO 03,145,Apartment,1992,71 years 11 months,628000
2020-01,PASIR RIS,EXECUTIVE,501,PASIR RIS ST 52,04 TO 06,147,Apartment,1993,72 years 11 months,630000
2020-01,PASIR RIS,EXECUTIVE,510,PASIR RIS ST 52,04 TO 06,146,Apartment,1993,72 years 08 months,580000
2020-01,PASIR RIS,EXECUTIVE,580,PASIR RIS ST 53,10 TO 12,147,Apartment,1995,74 years 09 months,775000
2020-01,PASIR RIS,EXECUTIVE,717,PASIR RIS ST 72,01 TO 03,146,Apartment,1996,75 years 05 months,526800
2020-02,PASIR RIS,3 ROOM,527D,PASIR RIS ST 51,07 TO 09,68,Model A,2015,94 years 05 months,380000
2020-02,PASIR RIS,3 ROOM,528A,PASIR RIS ST 51,04 TO 06,68,Model A,2015,94 years 05 months,380000
2020-02,PASIR RIS,4 ROOM,611,ELIAS RD,01 TO 03,111,Model A,1995,74 years 05 months,400000
2020-02,PASIR RIS,4 ROOM,739,PASIR RIS DR 10,04 TO 06,104,Model A,1996,75 years 07 months,410000
2020-02,PASIR RIS,4 ROOM,486,PASIR RIS DR 4,04 TO 06,104,Model A,1992,71 years 10 months,405000
2020-02,PASIR RIS,4 ROOM,484,PASIR RIS DR 4,07 TO 09,105,Model A,1992,71 years 10 months,410000
2020-02,PASIR RIS,4 ROOM,469,PASIR RIS DR 6,10 TO 12,105,Model A,1989,68 years 07 months,428000
2020-02,PASIR RIS,4 ROOM,475,PASIR RIS DR 6,01 TO 03,105,Model A,1990,69 years 03 months,395000
2020-02,PASIR RIS,4 ROOM,421,PASIR RIS DR 6,04 TO 06,105,Model A,1989,68 years 05 months,441000
2020-02,PASIR RIS,4 ROOM,477,PASIR RIS DR 6,04 TO 06,103,Model A,1989,68 years 08 months,400000
2020-02,PASIR RIS,4 ROOM,477,PASIR RIS DR 6,10 TO 12,103,Model A,1989,68 years 08 months,398000
2020-02,PASIR RIS,4 ROOM,469,PASIR RIS DR 6,04 TO 06,103,Model A,1989,68 years 06 months,400000
2020-02,PASIR RIS,4 ROOM,142,PASIR RIS ST 11,01 TO 03,108,Model A,1994,73 years 03 months,378000
2020-02,PASIR RIS,4 ROOM,190,PASIR RIS ST 12,01 TO 03,106,Model A,1993,72 years 07 months,380000
2020-02,PASIR RIS,4 ROOM,106,PASIR RIS ST 12,01 TO 03,103,Model A,1989,68 years,370000
2020-02,PASIR RIS,4 ROOM,148,PASIR RIS ST 13,01 TO 03,109,Model A,1995,74 years 01 month,390000
2020-02,PASIR RIS,4 ROOM,216,PASIR RIS ST 21,01 TO 03,108,Model A,1993,72 years 05 months,360000
2020-02,PASIR RIS,4 ROOM,230,PASIR RIS ST 21,10 TO 12,106,Model A,1993,72 years 05 months,415000
2020-02,PASIR RIS,4 ROOM,526C,PASIR RIS ST 51,13 TO 15,93,Model A,2015,94 years 05 months,540000
2020-02,PASIR RIS,4 ROOM,528C,PASIR RIS ST 51,04 TO 06,93,Model A,2015,94 years 06 months,520000
2020-02,PASIR RIS,4 ROOM,528B,PASIR RIS ST 51,07 TO 09,93,Model A,2015,94 years 05 months,500000
2020-02,PASIR RIS,4 ROOM,524A,PASIR RIS ST 51,04 TO 06,93,Model A,2015,94 years 05 months,515000
2020-02,PASIR RIS,4 ROOM,524C,PASIR RIS ST 51,04 TO 06,93,Model A,2015,94 years 05 months,525000
2020-02,PASIR RIS,4 ROOM,525B,PASIR RIS ST 51,10 TO 12,93,Model A,2015,94 years 06 months,540000
2020-02,PASIR RIS,4 ROOM,525C,PASIR RIS ST 51,10 TO 12,93,Model A,2015,94 years 05 months,532000
2020-02,PASIR RIS,4 ROOM,526D,PASIR RIS ST 51,07 TO 09,93,Model A,2015,94 years 05 months,545000
2020-02,PASIR RIS,4 ROOM,528B,PASIR RIS ST 51,01 TO 03,93,Model A,2015,94 years 05 months,480000
2020-02,PASIR RIS,4 ROOM,528C,PASIR RIS ST 51,07 TO 09,93,Model A,2015,94 years 05 months,536000
2020-02,PASIR RIS,4 ROOM,525C,PASIR RIS ST 51,04 TO 06,93,Model A,2015,94 years 05 months,490000
2020-02,PASIR RIS,4 ROOM,572,PASIR RIS ST 53,01 TO 03,112,Model A,1995,74 years 08 months,455000
2020-02,PASIR RIS,4 ROOM,743,PASIR RIS ST 71,04 TO 06,104,Model A,1996,75 years 08 months,393000
2020-02,PASIR RIS,4 ROOM,757,PASIR RIS ST 71,04 TO 06,105,Model A,1996,75 years 09 months,425000
2020-02,PASIR RIS,4 ROOM,760,PASIR RIS ST 71,01 TO 03,104,Model A,1996,75 years 07 months,380888
2020-02,PASIR RIS,4 ROOM,761,PASIR RIS ST 71,01 TO 03,106,Model A,1996,75 years 07 months,387000
2020-02,PASIR RIS,4 ROOM,776,PASIR RIS ST 71,10 TO 12,104,Model A,1996,75 years 08 months,395000
2020-02,PASIR RIS,5 ROOM,707,PASIR RIS DR 10,04 TO 06,124,Improved,1996,74 years 11 months,500000
2020-02,PASIR RIS,5 ROOM,630,PASIR RIS DR 3,07 TO 09,120,Improved,1995,74 years 03 months,448000
2020-02,PASIR RIS,5 ROOM,184,PASIR RIS ST 11,04 TO 06,124,Improved,1993,72 years 06 months,470000
2020-02,PASIR RIS,5 ROOM,180,PASIR RIS ST 11,04 TO 06,123,Improved,1993,72 years 05 months,420000
2020-02,PASIR RIS,5 ROOM,192,PASIR RIS ST 12,07 TO 09,139,Model A,1993,72 years 07 months,500000
2020-02,PASIR RIS,5 ROOM,193,PASIR RIS ST 12,10 TO 12,126,Improved,1993,72 years 07 months,490000
2020-02,PASIR RIS,5 ROOM,272,PASIR RIS ST 21,01 TO 03,126,Improved,1994,73 years 02 months,490000
2020-02,PASIR RIS,5 ROOM,213,PASIR RIS ST 21,01 TO 03,132,Model A,1993,72 years 05 months,475000
2020-02,PASIR RIS,5 ROOM,228,PASIR RIS ST 21,10 TO 12,126,Improved,1993,72 years 05 months,515000
2020-02,PASIR RIS,5 ROOM,525B,PASIR RIS ST 51,01 TO 03,113,Improved,2015,94 years 05 months,590000
2020-02,PASIR RIS,5 ROOM,528C,PASIR RIS ST 51,01 TO 03,113,Improved,2015,94 years 05 months,590000
2020-02,PASIR RIS,5 ROOM,524C,PASIR RIS ST 51,07 TO 09,113,Improved,2015,94 years 06 months,640000
2020-02,PASIR RIS,5 ROOM,517,PASIR RIS ST 52,07 TO 09,129,Improved,1993,72 years 10 months,525000
